PID,Form Factor,Efficiency Rating,Wattage,Length,Modular,Type,Fanless,ATX Connectors,EPS Connectors,PCIe 12-Pin Connectors,PCIe 8-Pin Connectors,PCIe 6+2-Pin Connectors,PCIe 6-Pin Connectors,SATA Connectors,Molex 4-Pin Connectors,Output,Efficiency
22520,7,1,620,149,2,16,N,0,1,0,0,2,0,6,6,"+3.3V@24A, +5V@24A, +12V@48A, -12V@0.8A, +5VSB@2.5A",> 80%
22521,7,0,1000,180,1,16,N,0,2,0,0,4,4,9,4,,90%
22522,7,0,750,160,0,16,N,0,2,0,0,4,0,8,8,,
22523,7,0,600,139,2,16,N,0,1,0,0,4,0,9,3,"+3.3V@24A, +5V@24A, +12V@46A, -12V@0.3A, +5VSB@3.0A",< 90%
22524,7,0,800,160,0,14,N,0,2,0,0,4,0,10,4,,
22525,7,4,600,140,2,14,N,0,1,0,0,2,0,6,3,,
22526,7,1,450,140,2,14,N,0,1,0,0,2,0,4,3,,> 85%
22527,7,4,600,140,2,14,N,0,1,0,0,2,0,6,3,,
22528,7,1,650,170,2,14,N,0,1,0,0,2,2,8,7,"+3.3V@25A, +5V@25A, +12V@53A, -12V@0.5A, +5VSB@3.0A",> 85%
22529,7,3,750,180,0,14,N,0,2,0,0,6,0,12,4,,
22530,7,0,750,160,0,14,N,0,1,0,0,4,0,9,4,,
22531,7,3,650,170,0,14,N,0,2,0,0,4,0,10,3,,
22532,7,1,700,150,0,17,N,0,1,0,0,2,0,9,5,,> 85%
22533,7,4,700,165,2,16,N,0,1,0,0,1,1,5,5,"+5V@25A, +3.3V@25A, +12V@56A, -12V@0.8A, +5VSB@3A",< 80%
22534,7,1,500,139,2,17,N,0,1,0,0,2,0,6,3,"+3.3V@20A, +5V@A20A,+12V@38A, -12V@0.3A, +5Vsb@2.5A",> 85%
22535,7,1,750,160,1,14,N,0,1,0,0,4,0,9,3,,
22536,7,1,650,154,2,17,N,0,1,0,0,2,0,7,5,"+3.3V@24A, +5V@24A, +12V1@38A, +12V2@38A, -12V@0.5A, +5VSB@2.5A",< 88%
22537,7,0,650,150,0,14,N,0,1,0,0,2,0,8,3,,
22538,7,1,850,160,0,14,N,0,1,0,0,6,0,9,3,"+3.3V@24A, +5V@24A, +12V@70.8A, +5Vsb@3A, -12V@0.5A",85% Efficiency
22539,7,0,850,140,2,14,N,0,2,0,0,4,0,12,4,,
22540,7,0,1000,160,2,14,N,0,1,0,0,2,0,7,4,,
22541,7,0,750,145,2,16,N,0,2,0,0,4,0,8,4,,
22542,7,,500,142,2,14,N,1,0,0,0,0,0,2,3,"+3.3V@30A, +5V@45A, +12V1@18A, +12V2@16A, -12V@1A, +5VSB@2.5A",
22543,7,,350,140,2,17,N,1,0,0,0,0,1,2,4,"+3.3V@22A, +5V@21A, +12V1@10A, +12V2@15A, -12V@0.8A, +5VSB@2.5A",
22544,8,1,600,130,2,15,N,1,2,0,0,2,2,6,2,"+5V@18A, -5V@, +12V1@8A, +12V2@8A, +12V3@8A, +12V4@8A, -12V@0.8A, +3.3V@18A, +5Vsb@3A",
22545,7,2,650,140,0,14,N,0,1,0,0,4,0,8,6,,
22546,7,0,550,140,0,16,N,0,1,0,0,1,1,8,3,"+3.3V@22A, +5V@18A, +12V@45A, -12V@0.3A, +5VSB@2.5A",> 87%
22547,7,0,1050,180,0,16,N,0,2,0,0,8,0,15,5,"+3.3V@25A,+5V@25A,+12V@87.5A,-12V@0.3A,+5VSB@4A",Up to 92%
22548,7,0,1250,180,0,14,N,0,2,0,0,8,0,8,4,,
22549,7,1,1000,160,1,16,N,0,2,0,0,6,0,10,6,"+3.3V@23A,+5V@23A,+12V@83.4A,-12V@0.5A,+5VSB@3A","> 82%, Up to 87%"
22550,7,1,500,140,2,14,N,0,1,0,0,4,0,8,3,,
22551,7,0,360,139,2,17,N,0,1,0,0,0,1,4,3,"+3.3V@12A, +5V@16A, +12V@30A, -12V@0.3A, +5VSB@2A",
22552,7,0,650,160,0,14,N,0,2,0,0,4,0,8,4,,
22553,7,1,550,160,2,14,N,0,1,0,0,2,0,4,4,,
22554,7,0,550,140,0,14,N,0,1,0,0,2,0,6,3,,
22555,7,0,650,170,0,14,N,0,1,0,0,4,0,12,3,,
22556,7,3,1100,180,0,14,N,0,2,0,0,8,0,16,6,,
22557,7,1,750,,0,14,N,1,1,0,2,0,2,11,9,,
22558,7,1,750,160,1,16,N,0,2,0,0,4,0,8,5,"+3.3V@25A, +5V@25A, +12V@62A, -12V@0.5A, +5VSB@3A",85%
22559,7,0,650,160,0,14,N,0,1,0,0,4,0,9,4,,
22560,7,1,750,140,2,17,N,0,1,0,0,4,0,9,3,"+3.3V@25A, +5V@25A, +12V@60A, -12V@0.5A, +5VSB@2.5A",85%
22561,11,,320,,2,20,N,0,1,0,0,0,0,2,3,"+3.3V@15A, +5V@15A, +12V@16A, -12V@0.6A, +5VSB@2.0A",
22562,7,2,750,170,0,14,N,0,2,0,0,6,0,14,5,,
22563,7,1,550,140,1,14,N,0,1,0,0,2,0,5,2,,
22564,12,1,300,175,2,21,N,0,1,0,0,0,0,3,1,,
22565,7,1,400,165,2,16,N,0,1,0,0,1,0,5,4,"+3.3V@20A, +5V@20A, +12V@26A, -12V@0.5A ,5VSB@2.5A",Up to 86.83%
22566,7,0,650,140,2,14,N,0,1,0,0,4,0,6,3,,
22567,7,1,750,160,2,16,N,0,1,0,0,4,0,8,8,"+3.3V@30A, +5V@30A, +12V@62A, -12V@0.8A, +5VSB@3.0A",Up to 85%
22568,7,4,400,140,2,17,N,0,1,0,0,0,1,6,6,"+3.3V@20A, +5V@20A, +12V@30A, -12V@0.8A, +5VSB@2.5A",
22569,7,1,550,140,1,14,N,0,1,0,0,2,0,6,2,,
22570,7,4,620,150,0,14,N,0,1,0,0,2,0,8,10,"+3.3@24A,+5V@30A,+12V1@18A,+12V2@18A,+12V3@18A,-12V@0.8A,+5VSB@3A",
22571,7,0,650,,0,16,N,0,2,0,0,4,0,10,6,,Up to 90%
22572,7,0,1200,190,0,17,N,0,2,0,0,8,0,16,14,"+3.3V@30A, +5V@30A, +12V@100A, -12V@0.8A, +5VSB@4A",< 90%
22573,7,1,650,160,1,16,N,0,2,0,0,4,0,8,5,"+3.3V@25A, +5V@25A, +12V@53A, -12V@0.5A, +5VSB@3A",82%
22574,7,4,600,139,2,16,N,0,1,0,0,1,1,6,6,"+3.3V@24A, +5V@24A, +12V1@30A, +12V2@30A, -12V@0.3A, +5VSB@2.5A",
22575,7,2,460,160,0,16,Y,0,1,0,0,2,0,5,2,"+3.3V@20A, +5V@20A, +12V@38A, -12V@0.5A, +5Vsb@2.5A",
22576,7,3,1000,170,0,14,N,0,2,0,0,8,0,14,5,"+3.3V@25A, +5V@25A, +12V@83A, -12V@0.5A, +5VSB@3A",
22577,7,,460,147,2,17,N,0,1,0,0,0,1,4,3,"+3.3V@20A, +5V@20A, +12V1@18A, +12V2@18A, -12V@0.8A, 5VSB@2.5A",> 70%
22578,7,1,750,170,1,17,N,0,1,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V1@40A, +12V2@40A, -12V@0.5A, +5Vsb@3A",< 88%
22579,7,0,450,140,1,14,N,0,1,0,0,2,0,4,3,,
22580,7,0,580,160,1,14,N,0,1,0,0,4,0,8,4,,
22581,7,,600,140,2,14,N,0,1,0,0,2,0,6,3,,
22582,7,0,650,150,2,14,N,0,1,0,0,2,0,6,3,,
22583,7,,750,180,2,14,N,0,1,0,0,1,1,6,5,,
22584,7,2,750,170,0,14,N,0,2,0,0,4,0,8,3,,
22585,7,4,600,165,2,16,N,0,1,0,0,1,1,5,5,"+5V@25A, +3.3V@25A, +12V@40A, -12V@0.8A, +5VSB@3A",< 80%
22586,7,1,750,180,2,16,N,0,1,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V1@40A, +12V2@40A, +12V3@40A, +12V4@40A, -12V@0.5A, +5VSB@3.0A",
22587,7,1,650,140,2,14,N,0,1,0,0,2,0,6,3,,
22588,7,0,1500,200,0,16,N,0,2,0,0,16,0,12,12,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A, +12V5@20A, +12V6@20A, +12V7@20A, +12V8@20A, +5VSB@4A, -12V@0.8A",90%
22589,7,4,730,139,2,17,N,0,1,0,0,4,0,8,4,"+5V@20A, +3.3V@24A, +12V@56A, -12V@0.3A, +5VSB@3.0A",80%
22590,7,1,550,139,2,17,N,0,1,0,0,2,0,6,4,"+3.3V@24A, +5V@15A, +12V@42A, -12V@0.5A, +5VSB@3.0A",
22591,7,4,700,160,1,16,N,1,1,0,0,1,1,6,4,,86%
22592,7,1,450,140,2,16,N,0,1,0,0,1,1,5,5,"+3.3V@24A, +5V@24A, +12V@34A, -12V@0.5A, +5VSB@2.5A",< 88%
22593,7,1,650,,1,17,N,0,1,0,0,4,0,6,4,"+3.3V@24A, +5V@24V, +12V@52A, -12V@0.5A, +5VSB@3A",up to 88%
22594,7,0,1000,165,1,14,N,0,1,0,0,8,0,10,6,,
22595,7,2,1200,200,0,16,N,0,2,0,0,8,0,10,5,+3.3V@20A ; +5V@20.0A ; +12V@99.9A ; -12V@0.5A ; +5Vsb@2.5A,
22596,7,1,750,150,0,14,N,0,2,0,0,4,0,8,4,,
22597,7,0,750,160,0,14,N,0,2,0,0,6,0,9,4,,
22598,7,0,1600,240,1,14,N,0,2,0,0,16,0,16,6,,
22599,7,5,500,160,1,14,N,0,1,0,0,2,0,6,3,,
22600,11,,350,99,2,20,N,1,0,0,0,0,0,1,4,"+3.3@30A, +5V@20A, +12V@12A, -12V@0.8A, +5VSB@2.0A",
22601,7,2,650,140,0,14,N,0,2,0,0,4,0,10,5,,
22602,7,0,750,160,0,14,N,0,2,0,0,4,0,12,4,,
22603,7,0,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22604,7,0,1000,180,1,16,N,0,2,0,0,6,0,12,8,,87-92% efficiency @ 20-100% load
22605,7,0,1050,180,0,14,N,0,2,0,0,6,0,8,4,,
22606,7,0,650,149,1,16,N,0,1,0,0,4,0,9,8,"+3.3V@24A, +5V@30A, +12V@52A, -12V@0.8A, +5VSB@3.0A",< 85%
22607,7,1,775,160,0,16,N,0,2,0,0,2,2,8,6,"+3.3V@25A, +5V@25A, +12V@64A, -12V@0.5A, +5VSB@3.0A",< 89%
22608,7,4,700,140,2,16,N,0,1,0,0,2,2,7,7,,> 86%
22609,7,4,800,139,2,16,N,0,1,0,0,2,2,7,7,,> 86%
22610,7,4,500,140,2,14,N,0,1,0,0,2,0,6,2,,
22611,7,4,600,140,2,14,N,0,1,0,0,4,0,6,2,,
22612,7,0,750,170,0,16,N,0,2,0,0,4,0,12,6,,
22613,7,0,650,140,2,14,N,0,2,0,0,2,0,8,3,,
22614,7,3,1000,200,0,14,N,0,2,0,4,4,0,20,12,"+3.3V@25A, +5V@22A, +12V@83A, -12V@0.3A, +5VSB@3.0A",94% Efficiency
22615,7,,700,140,2,14,N,0,1,0,0,2,0,4,4,,
22616,11,,255,,2,20,N,1,0,0,0,0,0,1,3,"+3.3V@20A, +5V@20.5A, +12V1@11A, -12V@0.5A, +5VSB@2.0A",
22617,7,,700,157,2,14,N,0,1,0,0,4,0,5,3,,
22618,7,1,550,160,1,14,N,0,1,0,0,2,0,9,3,,
22619,7,4,700,139,2,16,N,0,1,0,0,1,3,6,3,"+3.3V@25A, +5V@25A, +12V1@46A, +5VSB@2.5A, -12V@0.3A",> 80%
22620,7,1,620,160,2,16,N,0,1,0,0,2,0,6,6,"+3.3V@24A, +5V@24A, +12V@48A, -12V@0.8A, +5VSB@2.5A",
22621,7,1,500,140,0,14,N,0,1,0,0,2,0,8,3,,
22622,7,1,850,160,2,16,N,0,1,0,0,4,0,8,8,"+3.3V@30A, +5V@30A, +12V@70A, -12V@0.8A, +5VSB@3.0A",< 85%
22623,7,0,850,160,0,14,N,0,2,0,0,4,0,7,5,,
22624,7,0,650,160,0,14,N,0,2,0,0,4,0,6,4,,
22625,7,5,600,160,1,14,N,0,1,0,0,4,0,6,3,,
22626,7,1,850,160,2,16,N,0,1,0,0,4,0,8,8,"+3.3V@30A, +5V@30A, +12V@70A, -12V@0.8A, +5VSB@3.0A",< 85%
22627,7,0,450,140,2,14,N,0,1,0,0,2,0,6,2,,
22628,8,1,450,100,2,15,N,1,0,0,0,1,1,3,2,,
22629,7,1,850,140,1,14,N,0,1,0,0,4,0,8,6,,
22630,7,0,800,165,1,16,N,0,1,0,0,4,0,8,6,"+3.3V@24A, +5V@20A, +12V1@35A, +12V2@35A, -12V@0.3A ,5VSB@3A",up to 90.95%
22631,7,0,850,140,0,14,N,0,2,0,0,6,0,10,3,,
22632,7,0,850,170,0,14,N,0,2,0,0,6,0,10,5,,
22633,7,0,750,160,0,14,N,0,1,0,0,4,0,9,4,,
22634,7,4,550,154,1,17,N,0,1,0,0,1,1,6,6,"+3.3V@28A, +5V@26A, +12V1@22A, +12V2@22A, +12V3@25A, -12V@0.5A, +5VSB@2.5A",< 85%
22635,7,1,550,150,0,16,N,1,1,0,0,1,1,9,9,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A, -12V@0.8A, +5VSB@3.0A",
22636,7,0,650,170,0,16,N,0,1,0,0,4,0,12,3,,
22637,7,2,1000,190,0,16,N,0,2,0,0,6,0,9,6,+3.3V@25A; +5V@25A; +12V1@40A; +12V2@40A; +12V3@40A; +12V4@40A; -12V@0.5A; +5Vsb@3A,< 94%
22638,7,4,550,140,2,14,N,0,1,0,0,2,0,5,2,,
22639,9,3,750,180,0,18,N,0,2,0,0,4,2,10,4,,
22640,11,,380,,2,20,N,1,1,0,0,0,1,4,3,"+5V@18A, +3.3V@17A, +12V@19A, -12V@0.6A, +5vsb@2.0A",< 77%
22641,7,1,850,170,1,16,N,0,2,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V1@40A, +12V2@40A, -12V@0.5A, +5Vsb@3A",< 88%
22642,7,,350,140,2,17,N,0,1,0,1,0,0,3,3,,
22643,7,1,500,140,2,16,N,0,1,0,0,1,1,4,2,,
22644,7,4,450,140,2,14,N,0,1,0,0,2,0,6,3,,
22645,7,0,650,160,2,14,N,0,1,0,0,4,0,9,3,,
22646,7,1,750,170,0,14,N,0,2,0,0,4,0,10,5,,
22647,7,0,650,140,2,14,N,0,2,0,0,4,0,8,4,,
22648,7,1,500,140,2,16,N,0,1,0,0,2,0,6,4,,82-88% efficiency @ 20-100% load
22649,7,0,750,,0,16,N,0,2,0,0,4,0,10,6,"+3.3V@25A, +5V@25A, +12V@62A, -12V@0.5A, +5VSB@3A",<90%
22650,8,1,400,100,2,15,N,0,1,0,0,1,0,3,3,"+3.3V@20A, +5V@22A, +12V1@16A, +12V2@16A, -12V@0.5A, +5VSB@2.5A",> 80%
22651,7,0,650,140,0,14,N,0,1,0,0,2,0,9,3,,
22652,7,0,550,160,0,14,N,0,2,0,0,2,0,6,4,,
22653,7,0,600,160,2,16,N,0,1,0,0,2,0,6,4,"+3.3V@20A,+5V@20A,+12V@50A,-12V@0.5A,+5VSB@2.5A","> 90%, Up to 92%"
22654,7,1,750,175,0,16,N,0,1,0,0,4,0,8,4,,
22655,7,2,1500,180,0,16,N,1,2,0,0,4,0,14,10,,
22656,7,1,600,140,2,14,N,1,0,0,0,2,0,3,3,,
22657,7,4,600,150,0,17,N,0,1,0,0,2,0,9,5,,> 85%
22658,7,,700,139,2,17,N,0,1,0,0,2,0,6,3,"+3.3V@25A,+5V@25A,+12V@52A,-12V@0.5A,+5VSB@2.5A",80%
22659,7,4,500,140,2,14,N,0,1,0,0,2,0,5,4,,
22660,7,1,850,160,1,16,N,0,1,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V@70A, -12V@0.8A",< 88%
22661,7,1,720,180,1,17,N,0,1,0,0,4,0,9,5,"+3.3V@20A, +5V@25A, +12V@58A, -12V@0.3A, +5VSB@2.5A",85%
22662,7,1,750,140,1,14,N,0,1,0,0,4,0,9,3,,
22663,7,0,650,139,1,14,N,0,1,0,0,2,0,8,6,+3.3V@25A<br/>+5V@22A<br/>+12V@54A<br/>-12V@0.3A<br/>+5Vsb@2.5A,90% @ Typical Load
22664,7,0,750,160,0,14,N,0,2,0,0,4,0,12,4,,
22665,7,,350,140,2,14,N,0,1,0,0,0,0,3,3,"+3.3V@16A, +5V@13A, +12V@26A, -12V@0.5A, +5VSB@2.5A",
22666,7,5,550,165,0,14,N,0,1,0,0,3,0,10,5,,
22667,7,1,650,140,1,14,N,0,1,0,0,2,0,6,2,,
22668,7,5,850,180,0,16,N,1,2,0,0,4,0,10,6,"+3.3V@25A, +5V@25A, +12V1@22A, +12V2@22A, +12V3@24A, +12V4@24A, -12V@0.6A, +5VSB@3.0A",91%
22669,7,1,550,160,1,16,N,0,1,0,0,2,0,8,6,"+3.3V@22A,+5V@22A,+12V@38A,-12V@0.3A,+5VSB@3A",82-87%
22670,12,0,300,175,2,21,N,1,0,0,0,0,1,4,2,,
22671,7,0,700,160,2,14,N,0,2,0,0,4,0,7,5,,
22672,7,2,520,160,0,16,Y,0,1,0,0,4,0,6,6,"+3.3V@20A, +5V@20A, +12V@43A, +5VSB@2.5A, -12V@0.5A",89%~92% at 20%~100% loading
22673,7,1,600,140,1,14,N,0,1,0,0,1,0,8,4,,
22674,7,0,650,140,1,16,N,0,1,0,0,4,0,12,4,,87-92% efficiency @ 20-100% load
22675,7,0,550,140,0,14,N,0,2,0,0,2,0,8,3,,
22676,7,1,850,165,1,16,N,0,2,0,0,6,0,9,6,"+3.3V@22A, +5V@22A, +12V@66A, -12V@0.3A, +5VSB@3.0A",85%
22677,7,4,500,140,2,16,N,0,1,0,0,1,1,4,4,"+3.3V@24A, +5V@24A, +12V1@18A, +12V2@18A, -12V@0.5A, +5VSB@3.0A",87%
22678,7,4,350,140,2,14,N,0,1,0,0,1,1,4,3,,
22679,7,1,650,140,2,14,N,0,1,0,0,2,0,6,3,,
22680,7,4,750,139,1,17,N,0,1,0,0,4,0,9,3,"+3.3V@25A, +5V@25A, +12V@60A, -12V@0.5A, +5VSB@2.5A",85%
22681,7,5,600,160,1,14,N,0,1,0,0,4,0,6,3,,
22682,7,3,850,170,0,14,N,0,2,0,0,6,0,10,5,"+3.3V@20A, +5V@20A, +12V@70A, -12V@0.3A, +5VSB@3A",94 % efficiency at 50 % system load
22683,7,1,700,160,1,16,N,0,1,0,0,4,0,8,3,"+3.3V@24A, +5V@20A, +12V1@30A, +12V2@26A, -12V@0.3A, +5Vsb@3A",
22684,7,1,800,156,2,14,N,1,2,0,0,2,2,8,2,,
22685,7,0,750,160,0,14,N,0,1,0,0,4,0,8,6,,
22686,7,2,750,170,0,14,N,0,2,0,0,4,0,10,5,,
22687,7,0,850,170,0,14,N,0,2,0,0,6,0,10,5,"+3.3V@20A, +5V@20A, +12V@70A, -12V@0.3A, +5VSB@3A","> 87 %, > 90 % and > 87 % efficiency at 20 %, 50 % and 100 %"
22688,7,1,500,165,2,16,N,0,1,0,0,1,0,5,4,"+3.3V@20A, +5V@20A, +12V@32A, -12V@0.5A ,5VSB@2.5A",Up to 87.40%
22689,7,1,600,165,2,16,N,0,1,0,0,2,0,5,4,"+3.3V@20A, +5V@20A, +12V@38A, -12V@0.5A ,5VSB@2.5A",up to 87.43%
22690,7,0,550,160,1,14,N,0,2,0,0,2,0,6,4,,
22691,7,0,550,145,2,16,N,0,1,0,0,2,0,5,5,,
22692,7,0,650,160,0,16,N,0,1,0,0,4,0,8,4,"+3.3V@25A, +5V@25A, +12V@54A, -12V@0.5A, +5VSB@3A",< 90%
22693,7,1,450,140,2,14,N,0,1,0,0,2,0,4,3,,
22694,7,2,1200,180,0,14,N,0,2,0,0,8,0,12,6,,
22695,7,1,1000,158,2,17,N,0,1,0,0,4,0,4,4,"+3.3V@20A, +5V@20A, +12V@74A, -12V@0.3A, +5Vsb@2.5A",
22696,7,0,550,170,0,14,N,0,1,0,0,4,0,8,3,,
22697,7,1,800,160,2,14,N,0,1,0,0,4,0,8,8,,
22698,7,0,550,140,2,14,N,0,1,0,0,2,0,5,3,,
22699,7,0,750,160,1,14,N,0,2,0,0,2,0,8,5,,
22700,7,,600,160,2,14,N,0,1,0,0,1,0,4,4,,
22701,7,1,550,140,1,14,N,0,1,0,0,2,0,4,3,,
22702,7,1,500,140,2,14,N,0,1,0,0,2,0,4,3,,
22703,7,0,1600,180,0,16,N,0,2,0,0,10,0,14,10,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@30A, +12V4@30A, +12V5@30A, +12V6@30A, -12V@0.5A, +5Vsb@4A",> 90%
22704,7,1,300,140,2,17,N,0,1,0,0,0,0,0,0,,
22705,7,1,380,,2,17,N,0,1,0,0,1,0,5,3,"+3.3V@24A, +5V@23A, +12V@30A, -12V@0.5A, +5VSB@2.5A",
22706,7,,725,165,1,14,N,0,1,0,0,2,0,6,4,,
22707,7,,525,139,2,17,N,0,1,0,0,1,0,6,3,"+3.3V@22A, +5V@22A, +12V1@20A, +12V2@20A, -12V@0.3A, +5Vsb@2.5A",
22708,7,1,550,139,2,16,N,0,1,0,0,2,0,7,4,"+3.3V@25A, +5V@25A, +12V1@30A, +12V2@30A, -12V@0.5A, +5VSB@3.0A",< 82%
22709,7,3,800,150,0,14,N,0,2,0,0,4,0,12,3,,
22710,7,2,800,165,1,16,N,0,2,0,0,4,0,9,4,"+3.3V@20A, +5V@20A, +12V@66A, -12V@0.5A, +5VSB@2.5A",< 92%
22711,7,2,1300,190,0,16,N,0,2,0,0,10,0,9,6,,< 94%
22712,7,0,650,,1,16,N,0,2,0,0,4,0,6,4,,< 90%
22713,7,5,400,160,1,14,N,0,1,0,0,2,0,5,2,,
22714,7,4,500,140,2,14,N,0,1,0,0,2,0,6,3,,
22715,7,1,500,150,2,16,N,0,1,0,0,2,0,5,4,,
22716,7,,500,140,2,17,N,0,1,0,0,0,1,4,5,"+3.3V@22A, +5V@25A, +12V1@18A, +12V2@18A, -12V@0.5A, +5Vsb@2.5A",> 70%
22717,7,0,850,180,0,16,N,0,2,0,0,4,0,9,4,"+3.3V@24A, +5V@24A, +12V@70.8A, +5Vsb@3.0A, -12V@0.5A",90% (115VAC) / 92% (220VAC - 240VAC) or Higher Typical
22718,7,0,750,180,0,16,N,1,1,0,0,4,0,8,8,,
22719,7,5,850,160,2,16,N,0,2,0,0,2,2,0,0,"+3.3V@24A, +5V@30A, +12V@70A, -12V@0.8A, +5VSB@3A",> 85%
22720,7,0,550,,2,16,N,0,2,0,0,2,0,8,4,,Up to 90%
22721,7,2,850,180,1,14,N,0,2,0,0,8,0,9,3,,
22722,7,1,750,175,0,17,N,0,2,0,0,4,0,9,6,"+3.3V@30A, +5V@24A, +12V@62A, -12V@0.5A, +5VSB@4A",> 85%
22723,7,4,400,140,2,14,N,0,1,0,0,1,0,4,2,,
22724,7,0,850,158,1,16,N,0,1,0,0,4,0,8,8,"+3.3V@24A, +5V@30A, +12V1@34A, +12V2@34A, +12V3@34A, +12V4@34A,-12V@0.5A ,5VSB@3.0A",88%
22725,7,1,700,139,2,16,N,0,1,0,0,4,0,9,3,"+3.3V@20A, +5V@A20A,+12V@55A, -12V@0.3A, +5Vsb@2.5A",> 85%
22726,7,3,750,180,0,14,N,0,2,0,0,4,2,10,4,,
22727,7,,500,140,2,14,N,0,1,0,0,1,0,6,3,,
22728,7,1,400,160,2,17,N,0,1,0,0,0,1,4,6,"+3.3V@24A, +5V@15A, +12V1@20A, +12V2@20A, -12V@0.3A, +5VSB@2.5A",> 85%
22729,7,5,500,160,1,14,N,0,1,0,0,2,0,6,3,,
22730,7,3,650,170,0,14,N,0,2,0,0,4,0,6,5,"+3.3V@20A, +5V@20A, +12V@54A, -12V@0.3A, +5VSB@3A",
22731,7,0,680,160,1,16,N,0,1,0,0,4,0,9,6,,
22732,7,1,750,140,1,14,N,0,1,0,0,2,0,6,2,,
22733,7,1,600,140,2,16,N,0,1,0,0,2,0,6,4,,82-88% efficiency @ 20-100% load
22734,7,1,450,140,2,14,N,0,1,0,0,2,0,4,3,,
22735,8,1,450,100,2,15,N,0,1,0,0,1,1,3,3,"+3.3V@21A, +5V@22A, +12V1@18A, +12V2@18A, -12V@0.5A, +5VSB@2.5A",> 80%
22736,7,0,650,139,2,16,N,0,1,0,0,4,0,6,5,,Up to 92%
22737,7,2,1000,200,0,16,N,0,2,0,0,4,1,10,5,+3.3V@20A ; +5V@20.0A ; +12V@83.3A ; -12V@0.5A ; +5Vsb@2.5A,
22738,7,0,450,160,0,17,N,0,1,0,0,2,0,8,4,,92%
22739,7,0,650,140,0,16,N,0,1,0,0,2,2,8,6,"+3.3V@22A, +5V@20A, +12V@54A, -12V@0.3A, +5VSB@2.5A",< 90%
22740,7,1,650,140,1,14,N,0,1,0,0,4,0,5,2,,
22741,7,0,1200,180,1,16,N,0,2,0,0,4,4,9,4,,90%
22742,7,1,700,140,2,14,N,0,2,0,0,4,0,8,4,,
22743,7,0,650,180,1,16,N,0,2,0,0,4,1,9,6,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@25A, +12V4@25A, -12V@0.5A, +5VSB@3A",
22744,7,4,550,140,2,14,N,0,1,0,0,2,0,6,3,,
22745,7,1,700,180,0,17,N,0,1,0,0,2,3,8,6,"+3.3V@30A, +5V@30A, +12V@56A, -12V@0.5A, +5VSB@3A",
22746,7,0,750,,1,16,N,0,2,0,0,4,0,9,4,,< 90%
22747,7,,750,,2,16,N,0,1,0,1,0,2,4,6,,
22748,7,0,750,159,1,16,N,0,2,0,0,6,0,10,5,"+3.3V@20A, +5V@20A, +12V@62A, -12V@0.3A, +5Vsb@2.5A",< 90%
22749,7,1,800,165,0,16,N,1,1,0,0,2,0,9,5,,> 85%
22750,7,1,850,175,0,16,N,1,1,0,0,4,0,9,6,+3.3V@25A<br/>+5V@25A<br/>+12V1@70A<br/>-12V@0.30A<br/>+5Vsb@ 3.00A,"Efficiency (%) at 230V, 20% load: 88<br/>Efficiency (%) at 230V, 50% load: 89<br/>Efficiency (%) at 230V,100% load: 86"
22751,7,1,350,150,2,16,N,0,1,0,0,1,0,4,3,,
22752,7,0,1050,170,0,16,N,0,2,0,0,10,0,16,5,"+3.3V@25A, +5V@25A, +12V@87A, +5VSB@3A, -12V@0.5A",90% (115VAC) / 92% (220VAC~240VAC) or Higher Typical
22753,7,1,850,160,1,16,N,0,1,0,0,4,0,8,3,"+3.3V@25A, +5V@25A, +12V1@50A, +12V2@50A, -12V@0.8A, +5Vsb@4A",
22754,7,0,650,140,2,16,N,0,2,0,0,4,0,10,5,"+3.3V@20A, +5V@20A, +12V@54A, -12V@0.3A, +5Vsb@2.5A",
22755,7,5,750,170,1,16,N,0,2,0,0,4,0,8,8,"+3.3V@24A, +5V@30A, +12V@62A, -12V@0.8A, +5VSB@3A",88%
22756,7,0,750,165,0,14,N,0,2,0,0,4,0,9,4,"+3.3V@24A, +5V@24A, +12V@62.4A, +5Vsb@3.0A, -12V@0.5A",90% (115VAC) / 92% (220VAC - 240VAC) or Higher Typical
22757,7,1,530,160,1,14,N,0,1,0,0,2,0,5,4,,
22758,8,1,350,100,2,15,N,0,1,0,0,2,0,3,3,,
22759,7,0,650,200,0,16,N,0,2,0,0,4,0,10,5,+3.3V@24A ; +5V@24.0A ; +12V@54.1A ; -12V@0.5A ; +5Vsb@3.0A,
22760,7,0,750,160,1,16,N,0,1,0,0,4,0,6,3,"+3.3V@22A, +5V@22A, +12V@62A, -12V@0.3A, +5VSB@2.5A",90% Efficiency
22761,12,1,300,140,2,21,N,1,0,0,0,0,0,3,1,,
22762,10,,220,,2,19,N,1,0,0,0,0,0,2,2,,< 85%
