PID,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME,SSD NAND Flash Type,Hybrid SSD Cache,SSD Controller,Power Loss Protection
21245,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
21246,256,,SSD,,M.2-2280,M.2 (B+M),N,MLC (synchronous),,Sandforce SF-2281,
21247,120,1.667,SSD,,"1.8""",Micro SATA 6 Gb/s,N,MLC,,Sandforce SF-2241,
21248,480,,SSD,,"1.8""",Micro SATA 6 Gb/s,N,MLC,,Sandforce SF-2241,
21249,100,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2581,
21250,500,,5400RPM,8,"2.5""",SATA 6 Gb/s,N,,,,
21251,500,,7200RPM,32,"2.5""",SATA 6 Gb/s,N,,,,
21252,500,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
21253,3000,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
21254,80,,7200RPM,2,"3.5""",SAS 3 Gb/s,N,,,,
21255,300,0.366,15000RPM,64,"2.5""",SAS 6 Gb/s,N,,,,
21256,750,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
21257,500,,Hybrid,32,"2.5""",SATA 6 Gb/s,N,,8000 MB,,
21258,900,,10000RPM,32,"2.5""",SAS 6 Gb/s,N,,,,
21259,600,,10000RPM,64,"2.5""",SAS 6 Gb/s,N,,,,
21260,900,,10000RPM,64,"2.5""",SAS 6 Gb/s,N,,,,
21261,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,,
21262,60,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,,
21263,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,,
21264,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,,
21265,60,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,,
21266,240,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21267,80,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,,
21268,128,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9187,
21269,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9187,
21270,512,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9187,
21271,60,,SSD,32,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Phison,
21272,240,2.768,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2282,
21273,512,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Silicon Motion SM2246EN,
21274,480,,SSD,,mSATA,mSATA,N,MLC (toggle),,Sandforce SF-2281,
21275,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
21276,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
21277,60,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
21278,240,,SSD,,mSATA,mSATA,N,MLC (toggle),,Sandforce SF-2281,
21279,60,,SSD,,mSATA,mSATA,N,,,,
21280,1000,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21281,32,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21282,8000,,7200RPM,128,"3.5""",SAS 6 Gb/s,N,,,,
21283,5000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21284,8000,,7200RPM,128,"3.5""",SAS 6 Gb/s,N,,,,
21285,6000,,7200RPM,64,"3.5""",SAS 6 Gb/s,N,,,,
21286,2000,,5400RPM,32,"2.5""",SATA 6 Gb/s,N,,,,
21287,5000,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
21288,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,,
21289,146,1.486,15000RPM,,"2.5""",SAS 6 Gb/s,N,,,,
21290,600,,10000RPM,,"2.5""",SAS 6 Gb/s,N,,,,
21291,1000,,Hybrid,,"2.5""",SATA 6 Gb/s,N,,8000 MB,,
21292,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
21293,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21294,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
21295,400,1.216,SSD,,"2.5""",U.2 (SFF-8639),N,MLC,,,
21296,30,,SSD,,mSATA,mSATA,N,,,,
21297,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
21298,120,0.825,SSD,,mSATA,mSATA,N,,,,
21299,960,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
21300,960,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
21301,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
21302,60,,SSD,,mSATA,mSATA,N,,,,
21303,120,,SSD,,mSATA,mSATA,N,,,,
21304,240,,SSD,,mSATA,mSATA,N,,,,
21305,32,,SSD,,M.2-2242,M.2 (B+M),N,MLC (toggle),,Phison,
21306,128,,SSD,,M.2-2242,M.2 (B+M),N,MLC (toggle),,Phison,
21307,256,,SSD,,M.2-2242,M.2 (B+M),N,MLC (toggle),,Phison,
21308,64,,SSD,,M.2-2242,M.2 (B+M),N,MLC (synchronous),,Phison,
21309,128,,SSD,,M.2-2242,M.2 (B+M),N,MLC (synchronous),,Phison,
21310,32,,SSD,,M.2-2242,M.2 (B+M),N,MLC (toggle),,Phison,
21311,64,,SSD,,M.2-2242,M.2 (B+M),N,MLC (toggle),,Phison,
21312,128,,SSD,,M.2-2242,M.2 (B+M),N,MLC (toggle),,Phison,
21313,30,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21314,60,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21315,120,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21316,240,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21317,256,,SSD,,mSATA,mSATA,N,MLC (synchronous),,,
21318,512,,SSD,,mSATA,mSATA,N,MLC (synchronous),,,
21319,32,,SSD,,mSATA,mSATA,N,MLC,,Phison,
21320,64,,SSD,,mSATA,mSATA,N,MLC,,Phison,
21321,128,,SSD,,mSATA,mSATA,N,MLC,,Phison,
21322,16,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21323,32,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21324,64,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21325,128,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21326,256,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21327,24,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21328,32,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21329,64,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21330,128,,SSD,,mSATA,mSATA,N,MLC (toggle),,Phison,
21331,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Phison,
21332,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Phison,
21333,32,,SSD,,"2.5""",PATA 133,N,,,,
21334,64,,SSD,,"2.5""",PATA 133,N,,,,
21335,128,,SSD,,"2.5""",PATA 133,N,,,,
21336,3000,,5400RPM,32,"3.5""",SATA 6 Gb/s,N,,,,
21337,2000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21338,2000,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
21339,3000,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
21340,3000,,5900RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
21341,6000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21342,6000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21343,240,0.437,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21344,600,0.248,10000RPM,128,"2.5""",SAS 12 Gb/s,N,,,,
21345,250,0.2,7200RPM,32,"2.5""",SATA 6 Gb/s,N,,,,
21346,320,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
21347,120,,SSD,,"3.5""",SATA 6 Gb/s,N,,,,
21348,60,,SSD,,mSATA,mSATA,N,,,,
21349,480,,SSD,,PCI-E,PCIe x8,N,,,,
21350,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21351,240,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21352,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21353,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21354,128,,SSD,256,PCI-E,PCIe x4,N,,,,
21355,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21356,128,,SSD,,M.2-2280,M.2 (M),Y,,,,
21357,256,,SSD,,M.2-2280,M.2 (M),Y,,,,
21358,128,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21359,73.4,,15000RPM,8,"3.5""",SAS 3 Gb/s,N,,,,
21360,960,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21361,4000,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
21362,240,0.81,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21363,480,0.733,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21364,120,,SSD,,"1.8""",SATA 6 Gb/s,N,,,,
21365,800,1.586,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21366,1200,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21367,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21368,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21369,1000,0.29,7200RPM,64,"2.5""",SAS 6 Gb/s,N,,,,
21370,2000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21371,8000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21372,8000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21373,6000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21374,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21375,240,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21376,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21377,960,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21378,60,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21379,512,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21380,600,,15000RPM,128,"2.5""",SAS 12 Gb/s,N,,,,
21381,2000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21382,800,0.374,SSD,,"2.5""",SAS 6 Gb/s,N,,,,
21383,6000,,7200RPM,128,"3.5""",SAS 6 Gb/s,N,,,,
21384,128,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21385,256,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21386,128,,SSD,,mSATA,mSATA,N,,,,
21387,256,,SSD,,mSATA,mSATA,N,,,,
21388,512,,SSD,,mSATA,mSATA,N,,,,
21389,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21390,960,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21391,256,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21392,1000,,Hybrid,,"2.5""",SATA 6 Gb/s,N,,8000 MB,,
21393,4000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21394,240,0.458,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21395,480,0.427,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21396,960,0.448,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21397,400,,SSD,,PCI-E,PCIe x4,N,,,,
21398,120,2.5,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21399,128,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21400,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21401,8000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21402,2000,0.154,7200RPM,128,"2.5""",SAS 12 Gb/s,N,,,,
21403,1600,,SSD,,"2.5""",SAS 6 Gb/s,N,,,,
21404,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21405,450,,15000RPM,16,"3.5""",SAS 3 Gb/s,N,,,,
21406,1000,,7200RPM,128,"2.5""",SATA 6 Gb/s,N,,,,
21407,2000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21408,120,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21409,180,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21410,120,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21411,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21412,4000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21413,1000,,7200RPM,128,"2.5""",SAS 12 Gb/s,N,,,,
21414,3000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21415,6000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21416,8000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21417,2000,,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
21418,480,0.375,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21419,6000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
21420,900,,10000RPM,16,"3.5""",SAS 6 Gb/s,N,,,,
21421,400,,SSD,,PCI-E,PCIe x4,N,,,,
21422,80,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21423,120,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21424,360,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21425,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21426,960,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21427,120,,SSD,,M.2-2280,M.2 (B+M),N,,,,
21428,240,,SSD,,M.2-2280,M.2 (B+M),N,,,,
21429,250,,SSD,,M.2-2280,M.2 (B+M),N,,,,
21430,960,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21431,120,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21432,256,,SSD,,"2.5""",SATA 3 Gb/s,N,,,,
21433,450,,10000RPM,64,"2.5""",SAS 6 Gb/s,N,,,,
21434,128,,SSD,,M.2-2242,M.2 (B+M),N,,,,
21435,480,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21436,240,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
21437,480,,SSD,,M.2-2280,M.2 (B+M),N,,,,
21438,960,,SSD,256,"2.5""",SATA 6 Gb/s,N,,,,
21439,128,,SSD,,M.2-2280,M.2 (M),Y,,,,
21440,128,,SSD,,mSATA,mSATA,N,,,,
21441,256,,SSD,,mSATA,mSATA,N,,,,
21442,512,,SSD,,mSATA,mSATA,N,,,,
21443,240,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
